OBJECTID,CVE_COL,ID_COL,COLONIA,CP,CVE_ENT,NOM_ENT,MUN,CVE_MUN,NOM_MUN,LOC,CVE_LOC,NOM_LOC,SUN_2018,NOM_SUN,POBTOT,P6A14NAE,SBASC,PSDSS,OVSDE,OVSEE,OVSAE,OVPT,OVHAC,OVSREF,OVSINT,OVSCEL,IM_2020,GM_2020,IMN_2020,CLASIF,POLIGONO_WKT
79080,26030_0246,79080,La Metalera,83020,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,804.4335,6.768973,33.950468,19.474211,0.54241,0.580421,0.361862,2.982439,36.325682,4.210067,50.553173,7.758479,148.06337485555,Medio,0.9439929292064,Colonia,"POLYGON ((-110.922621 29.089222, -110.925041 29.087768, -110.925219 29.087641, -110.926683 29.089206, -110.927829 29.090433, -110.928657 29.091291, -110.928773 29.091454, -110.929019 29.091811, -110.928486 29.092029, -110.927732 29.09232, -110.926826 29.09271, -110.925953 29.093068, -110.92498 29.093466, -110.924697 29.092929, -110.92428 29.092185, -110.923556 29.090892, -110.923165 29.090195, -110.922973 29.089852, -110.922621 29.089222))"
79081,26030_0247,79081,La Mosca,83270,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,770.293561,1.106705,14.055531,15.5946,0.014784,0.02464,0.0,0.593423,10.509414,0.193582,14.672953,4.020642,153.59189123301,Muy bajo,0.9792405410781,Colonia,"POLYGON ((-110.969935 29.071452, -110.9699 29.071273, -110.969811 29.071112, -110.969791 29.070807, -110.968822 29.070744, -110.968565 29.070728, -110.96778 29.070678, -110.967784 29.070634, -110.967792 29.070537, -110.96791 29.068906, -110.967925 29.06885, -110.970628 29.068944, -110.970683 29.068945, -110.970581 29.06873, -110.971597 29.068826, -110.972536 29.068882, -110.972869 29.068917, -110.973774 29.069063, -110.975467 29.069226, -110.975584 29.070957, -110.975091 29.070993, -110.97485 29.07101, -110.974645 29.071016, -110.974344 29.071025, -110.972241 29.071089, -110.972231 29.071218, -110.971955 29.07164, -110.971806 29.071868, -110.970959 29.071943, -110.97 29.072027, -110.969935 29.071452))"
79082,26030_0248,79082,La Paloma,83148,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,275.0929740000001,0.857758,2.359133,6.790873,0.0,0.0,0.0,0.207577,1.329034,0.0,0.621183,0.750545,155.862660224911,Muy bajo,0.9937180570358,Fraccionamiento,"POLYGON ((-110.947911 29.131904, -110.94778 29.131757, -110.947649 29.13161, -110.947387 29.131283, -110.946976 29.130728, -110.946854 29.130539, -110.946453 29.129697, -110.946437 29.129456, -110.947713 29.12931, -110.948263 29.129274, -110.948909 29.129232, -110.9506 29.129122, -110.951312 29.129064, -110.951533 29.130192, -110.951643 29.130603, -110.951743 29.13098, -110.95169 29.131031, -110.949601 29.131282, -110.949332 29.13127, -110.949278 29.131256, -110.948834 29.132537, -110.948316 29.132226, -110.947911 29.131904))"
79083,26030_0249,79083,La Rioja,83240,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,950.496367,3.037384,3.807948,9.135804,0.0,0.0,0.0,1.147071,1.433841,0.0,3e-06,0.491603,155.007923404913,Muy bajo,0.9882685965247,Fraccionamiento,"POLYGON ((-111.011831 29.086857, -111.011379 29.086844, -111.010911 29.086892, -111.009772 29.086963, -111.009417 29.086965, -111.009514 29.085394, -111.009396 29.084393, -111.009231 29.082415, -111.009307 29.082413, -111.012301 29.082312, -111.012563 29.082303, -111.013277 29.082279, -111.013792 29.082247, -111.01517 29.082161, -111.015105 29.082223, -111.015018 29.082522, -111.015056 29.082761, -111.015063 29.082802, -111.015112 29.083199, -111.015161 29.083651, -111.015181 29.083736, -111.015198 29.08411, -111.015212 29.084208, -111.015228 29.084518, -111.015235 29.084577, -111.015248 29.084687, -111.015271 29.085075, -111.015283 29.085376, -111.015288 29.085614, -111.015299 29.086082, -111.015299 29.08618, -111.015315 29.086797, -111.01506 29.086823, -111.013348 29.086898, -111.013212 29.086905, -111.01266 29.086892, -111.011831 29.086857))"
79084,26030_0250,79084,La Verbena,83288,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,2541.413847,1.32255,3.290684,12.07905,0.031059,0.051768,0.0,0.152442,4.653143,0.207459,3.430018,0.674048,155.118490808383,Muy bajo,0.9889735301194,Fraccionamiento,"POLYGON ((-110.985397 29.069383, -110.984562 29.067197, -110.986082 29.067216, -110.987133 29.066853, -110.987073 29.066219, -110.984233 29.066347, -110.983976 29.066332, -110.983894 29.06634, -110.983896 29.066169, -110.983683 29.066181, -110.983545 29.065296, -110.983801 29.065282, -110.983763 29.065069, -110.983751 29.06504, -110.98369 29.064536, -110.983463 29.064559, -110.983351 29.063689, -110.982947 29.063696, -110.982802 29.063694, -110.982787 29.063908, -110.982751 29.064137, -110.982448 29.064081, -110.982286 29.063985, -110.982073 29.063865, -110.981977 29.063416, -110.982622 29.063315, -110.982875 29.063302, -110.983115 29.063285, -110.9835 29.063268, -110.983462 29.062965, -110.983408 29.062524, -110.983392 29.062398, -110.983455 29.062396, -110.984744 29.062349, -110.984985 29.062314, -110.985522 29.062433, -110.986168 29.062941, -110.986608 29.063347, -110.986971 29.063528, -110.987465 29.062743, -110.988204 29.062836, -110.988411 29.062752, -110.988437 29.062594, -110.988404 29.061573, -110.98844 29.061371, -110.989171 29.061336, -110.989981 29.061404, -110.99056 29.061732, -110.990696 29.063277, -110.991916 29.063106, -110.992556 29.063016, -110.992552 29.063264, -110.992533 29.06344, -110.992528 29.063527, -110.992501 29.063813, -110.992482 29.064096, -110.992459 29.064319, -110.992394 29.065004, -110.99234 29.065573, -110.99233 29.065678, -110.992307 29.065898, -110.992154 29.065948, -110.991897 29.06614, -110.991845 29.066177, -110.991792 29.066214, -110.99175 29.066248, -110.99134 29.066318, -110.991324 29.06626, -110.990942 29.066294, -110.990741 29.066312, -110.990745 29.0664, -110.99084 29.067267, -110.990983 29.06929, -110.991934 29.069222, -110.991982 29.069318, -110.993303 29.069235, -110.993377 29.069557, -110.993673 29.071249, -110.992211 29.071339, -110.991692 29.071366, -110.991968 29.072254, -110.991186 29.072309, -110.988929 29.072636, -110.98787 29.072622, -110.986057 29.072369, -110.986011 29.07157, -110.987069 29.071583, -110.986957 29.069417, -110.985397 29.069383))"
79086,26030_0251,79086,La Victoria (Nuevacreacion),83300,26,Sonora,030,26030,Hermosillo,0669,260300669,La Victoria,M26.02,Hermosillo,52.909794,6.306306,29.041917,11.962834,0.357143,0.47619,0.595238,1.666667,25.833333,2.619048,41.309523,2.738095,150.201037111612,Bajo,0.9576218097903,-,"POLYGON ((-110.891472 29.126474, -110.891582 29.12585, -110.891796 29.125144, -110.891985 29.124715, -110.892215 29.124339, -110.892498 29.123935, -110.893088 29.123273, -110.893172 29.123178, -110.893367 29.122984, -110.89363 29.122722, -110.894719 29.121621, -110.895907 29.120415, -110.896437 29.119763, -110.89671 29.119294, -110.89699 29.11866, -110.897565 29.117235, -110.897755 29.116764, -110.898046 29.116045, -110.898514 29.115285, -110.898657 29.115147, -110.898883 29.115356, -110.898409 29.116316, -110.898284 29.116958, -110.902382 29.118589, -110.901872 29.119283, -110.901831 29.119293, -110.901791 29.119303, -110.899374 29.118232, -110.899197 29.118543, -110.898115 29.120545, -110.898029 29.12064, -110.897782 29.121036, -110.89772 29.121122, -110.897645 29.121257, -110.896912 29.122582, -110.896191 29.123771, -110.896106 29.123875, -110.898151 29.124531, -110.898099 29.124697, -110.896903 29.126538, -110.896843 29.126544, -110.896008 29.127753, -110.894988 29.129305, -110.894908 29.129587, -110.895088 29.129644, -110.895269 29.1297, -110.896466 29.130098, -110.896454 29.130105, -110.896446 29.130111, -110.896429 29.130122, -110.896365 29.130157, -110.896307 29.130188, -110.896269 29.130203, -110.896231 29.130218, -110.896154 29.130236, -110.896028 29.130263, -110.895885 29.130317, -110.895785 29.130357, -110.895696 29.130399, -110.895668 29.13042, -110.89564 29.130441, -110.895599 29.130483, -110.895561 29.130525, -110.89552 29.130573, -110.895475 29.130623, -110.895447 29.130651, -110.895407 29.130674, -110.895397 29.130678, -110.895387 29.130682, -110.895359 29.13068, -110.89533 29.130679, -110.8953 29.130667, -110.895046 29.130603, -110.894874 29.130546, -110.894773 29.130508, -110.894412 29.130368, -110.894274 29.130324, -110.893719 29.131054, -110.891413 29.130622, -110.891449 29.130309, -110.89124 29.13025, -110.891391 29.129257, -110.891045 29.129215, -110.891049 29.129194, -110.891052 29.129172, -110.891091 29.128929, -110.891357 29.127195, -110.891472 29.126474))"
79087,26030_0252,79087,Ladrilleras,83120,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,3543.804291,2.96145,23.609208,19.834347,0.26812,0.340578,0.591488,2.397426,29.95239,3.682627,37.139931,3.960847,150.586742900644,Bajo,0.9600809158181,Colonia,"POLYGON ((-111.008009 29.132289, -111.007307 29.131932, -111.006897 29.131727, -111.003811 29.130157, -111.003594 29.130047, -111.003421 29.129959, -111.002771 29.129638, -111.002165 29.129328, -111.001407 29.12894, -111.00099 29.128726, -111.000944 29.128421, -111.000876 29.12797, -111.001458 29.127888, -111.001987 29.127814, -111.002493 29.127743, -111.002445 29.127325, -111.002361 29.126825, -111.000737 29.127048, -111.000597 29.126111, -111.000525 29.125635, -111.002151 29.125463, -111.00262 29.125413, -111.002722 29.125839, -111.004847 29.125567, -111.006828 29.125313, -111.006916 29.125768, -111.006998 29.126188, -111.011057 29.12563, -111.011236 29.126514, -111.011329 29.126971, -111.011461 29.127618, -111.011574 29.128177, -111.011614 29.128467, -111.011801 29.12844, -111.01197 29.129261, -111.011778 29.129306, -111.011771 29.129268, -111.011344 29.129321, -111.01161 29.13138, -111.012166 29.131314, -111.012638 29.131258, -111.012688 29.131277, -111.012787 29.132213, -111.012359 29.132302, -111.010772 29.132634, -111.009072 29.131845, -111.007943 29.131288, -111.007845 29.131239, -111.007896 29.131564, -111.008009 29.132289), (-111.010655 29.128597, -111.009201 29.128799, -111.008961 29.128829, -111.008975 29.128917, -111.009079 29.129579, -111.011208 29.129285, -111.011085 29.12863, -111.011068 29.128541, -111.010655 29.128597))"
79088,26030_0253,79088,Las Alamedas,83170,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,87.613394,2.442174,16.945982,18.424125,0.423415,0.141896,0.460231,0.948914,27.032012,1.748588,25.036041,2.1907,151.934626394699,Bajo,0.968674482519,Fraccionamiento,"POLYGON ((-111.023554 29.120091, -111.023557 29.119746, -111.023557 29.119625, -111.023557 29.11951, -111.023693 29.119511, -111.024579 29.119375, -111.024631 29.119541, -111.024649 29.119598, -111.024863 29.120553, -111.024404 29.120618, -111.024049 29.120668, -111.023536 29.120698, -111.023554 29.120091))"
79089,26030_0254,79089,Las Aves,83129,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,426.597466,2.053645,12.753264,15.918087,0.0,0.004376,0.069542,0.427775,8.991662,0.590314,13.841504,2.665153,153.607749886313,Muy bajo,0.9793416495163,Fraccionamiento,"POLYGON ((-110.98656 29.118412, -110.986556 29.118, -110.986553 29.117591, -110.98655 29.117195, -110.986547 29.116773, -110.988298 29.116764, -110.989913 29.116755, -110.989874 29.117181, -110.989878 29.117576, -110.98987 29.118007, -110.989864 29.118399, -110.988326 29.118405, -110.98656 29.118412))"
79090,26030_0255,79090,Las Carretas,83296,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,147.644806,2.539682,10.079727,7.127145,0.0,0.043956,0.0,0.703606,18.205805,1.186813,22.725275,4.307692,153.750147821258,Muy bajo,0.9802495218639,Fraccionamiento,"POLYGON ((-110.925733 29.012029, -110.92615 29.01164, -110.926471 29.01132, -110.926768 29.011565, -110.92693 29.011698, -110.927228 29.011943, -110.927636 29.012278, -110.927645 29.012912, -110.927653 29.01354, -110.926595 29.012709, -110.925797 29.012083, -110.925733 29.012029))"
79091,26030_0256,79091,Las Flores,83137,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,326.158605,0.400313,34.474822,21.794075,0.003891,0.023021,0.017765,1.49332,11.602051,1.531942,24.026957,11.074351,151.092383890146,Bajo,0.9633046807719,Colonia,"POLYGON ((-110.989879 29.113831, -110.98818 29.113838, -110.988155 29.112942, -110.988162 29.112002, -110.988148 29.111128, -110.987273 29.111128, -110.986931 29.111127, -110.986804 29.111127, -110.986518 29.111127, -110.986516 29.111034, -110.986502 29.110451, -110.987721 29.110302, -110.988097 29.110257, -110.989419 29.110096, -110.990622 29.109953, -110.992268 29.109757, -110.992556 29.109723, -110.992526 29.11081, -110.992493 29.111986, -110.992499 29.113821, -110.992301 29.113821, -110.991512 29.113824, -110.990706 29.113828, -110.989879 29.113831))"
79092,26030_0257,79092,Las Fuentes,83340,26,Sonora,030,26030,Hermosillo,0137,260300137,Bahía de Kino,M26.02,Hermosillo,134.813395,0.222387,60.138556,41.685994,0.057016,3.689726,3.846458,13.550222,42.571613,37.925801,11.114395,10.493391,141.386326932755,Muy alto,0.901422739021,Fraccionamiento,"POLYGON ((-111.926797 28.82232, -111.927329 28.82271, -111.928137 28.8233, -111.928627 28.823689, -111.929104 28.824066, -111.929733 28.824515, -111.929243 28.824993, -111.929763 28.825399, -111.928535 28.826784, -111.92799 28.826443, -111.927354 28.826454, -111.92615 28.826476, -111.925513 28.825975, -111.924532 28.825268, -111.923411 28.824495, -111.924008 28.824133, -111.925746 28.822376, -111.926322 28.822807, -111.926797 28.82232))"
79093,26030_0258,79093,Las Granjas,83250,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,3283.706275,6.782963,15.855058,14.443991,0.003279,0.031396,0.003279,0.197235,7.957098,0.416484,16.490573,4.674603,152.312708352219,Bajo,0.9710849820427,Colonia,"POLYGON ((-110.972094 29.077715, -110.971977 29.077003, -110.971968 29.076976, -110.971948 29.076846, -110.971661 29.076875, -110.971617 29.076875, -110.970762 29.076641, -110.970675 29.07613, -110.9706 29.075698, -110.970578 29.075569, -110.970489 29.075049, -110.970399 29.074526, -110.970235 29.073569, -110.971025 29.073507, -110.971125 29.073499, -110.971247 29.07299, -110.971296 29.072787, -110.971414 29.072468, -110.971806 29.071868, -110.971955 29.07164, -110.972231 29.071218, -110.972241 29.071089, -110.974344 29.071025, -110.974321 29.07107, -110.973839 29.07183, -110.973895 29.071957, -110.974121 29.072097, -110.974595 29.072373, -110.975154 29.072734, -110.97534 29.072837, -110.976979 29.073836, -110.977419 29.074087, -110.97877 29.07489, -110.978624 29.074978, -110.97796 29.075881, -110.978253 29.076052, -110.978635 29.076275, -110.979025 29.076503, -110.979413 29.076731, -110.979172 29.077031, -110.979157 29.077192, -110.979153 29.077351, -110.979151 29.077439, -110.979103 29.077424, -110.976635 29.076463, -110.975926 29.076199, -110.975867 29.076178, -110.975707 29.075967, -110.975777 29.07588, -110.975308 29.075697, -110.974844 29.075516, -110.974844 29.07555, -110.974847 29.075569, -110.976723 29.07778, -110.976876 29.078037, -110.97693 29.078107, -110.97659 29.07796, -110.976423 29.077909, -110.975661 29.077875, -110.975123 29.077851, -110.974598 29.077827, -110.974085 29.077804, -110.973571 29.077781, -110.973084 29.077759, -110.972604 29.077738, -110.972094 29.077715))"
79094,26030_0259,79094,Las Granjas,83345,26,Sonora,030,26030,Hermosillo,0343,260300343,Miguel Alemán (La Doce),M26.02,Hermosillo,439.20838,2.450896,45.443266,24.439855,0.004245,0.466156,0.176072,2.10963,45.841788,5.84434,55.897904,5.688278,148.024806508628,Medio,0.9437470328339,Colonia,"POLYGON ((-111.49216 28.841756, -111.492155 28.84115, -111.492154 28.840548, -111.492181 28.839871, -111.492168 28.839568, -111.492178 28.839445, -111.492171 28.838502, -111.492184 28.838425, -111.49376 28.83841, -111.49668 28.838391, -111.496692 28.839521, -111.495798 28.839531, -111.495809 28.839862, -111.495198 28.839867, -111.493695 28.839871, -111.493716 28.840532, -111.493711 28.841135, -111.493702 28.841747, -111.49216 28.841756))"
79095,26030_0260,79095,Las Isabeles,83120,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,619.100763,2.021877,11.895477,16.116727,0.0,0.000222,0.078629,0.422237,8.69216,0.606021,13.043669,2.413246,153.697440564829,Muy bajo,0.9799134814526,Fraccionamiento,"POLYGON ((-110.986564 29.120717, -110.986558 29.12031, -110.98656 29.119804, -110.986562 29.119307, -110.986564 29.118819, -110.986562 29.118615, -110.98656 29.118412, -110.988326 29.118405, -110.989864 29.118399, -110.989864 29.118601, -110.989864 29.118803, -110.989885 29.119305, -110.989892 29.119802, -110.989892 29.120285, -110.989899 29.120703, -110.988341 29.120709, -110.986564 29.120717))"
79096,26030_0261,79096,Las Ladrilleras,83170,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,885.257195,2.072885,20.148267,20.350863,0.726648,0.144108,0.775148,1.124546,31.460437,1.815765,27.853575,2.563883,151.255154710117,Bajo,0.9643424424958,Colonia,"POLYGON ((-111.023304 29.127633, -111.023327 29.126868, -111.023333 29.126756, -111.023583 29.126732, -111.026104 29.126498, -111.026157 29.126491, -111.026202 29.126485, -111.027292 29.12634, -111.028317 29.126206, -111.028407 29.126707, -111.028485 29.127161, -111.028557 29.127576, -111.028627 29.128048, -111.028705 29.128498, -111.028799 29.128951, -111.028864 29.129391, -111.027884 29.129618, -111.026785 29.129889, -111.023319 29.130772, -111.023272 29.13045, -111.023223 29.130089, -111.023238 29.129615, -111.023254 29.129155, -111.023269 29.1287, -111.023284 29.128231, -111.023301 29.127715, -111.023304 29.127633))"
79097,26030_0262,79097,Las Lomas,83290,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,855.561363,3.311806,10.668115,14.276626,0.140055,0.070057,0.287114,1.157017,10.694217,1.283232,13.742293,2.334638,153.315250266555,Muy bajo,0.9774767887895,Fraccionamiento,"POLYGON ((-110.944969 29.033993, -110.945089 29.034026, -110.948638 29.034998, -110.948751 29.035032, -110.94875 29.035114, -110.948684 29.03546, -110.948705 29.03575, -110.948811 29.035764, -110.948804 29.036006, -110.948803 29.036066, -110.948804 29.036129, -110.948799 29.036174, -110.948799 29.036242, -110.948834 29.03647, -110.948857 29.036673, -110.948864 29.036693, -110.948595 29.036685, -110.948593 29.036704, -110.948592 29.036724, -110.948531 29.036719, -110.94752 29.036447, -110.946847 29.036281, -110.94633 29.037791, -110.946786 29.037925, -110.946701 29.038177, -110.946152 29.038067, -110.946211 29.038117, -110.946052 29.038521, -110.945943 29.038752, -110.945866 29.038851, -110.945784 29.038977, -110.945607 29.038931, -110.944908 29.038732, -110.94496 29.03915, -110.944997 29.039432, -110.945042 29.039458, -110.945109 29.039478, -110.944807 29.039507, -110.944858 29.039434, -110.944764 29.038637, -110.944715 29.038219, -110.94471 29.037661, -110.944763 29.037409, -110.944843 29.036932, -110.944983 29.036542, -110.9451 29.036213, -110.945292 29.035694, -110.945463 29.03526, -110.945477 29.035221, -110.945546 29.03504, -110.945494 29.035025, -110.945424 29.035008, -110.944246 29.034696, -110.944607 29.03437, -110.944922 29.034069, -110.944969 29.033993))"
79098,26030_0263,79098,Las Lomas del Sol,83290,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,450.066325,3.22091,7.084663,13.658367,0.0,0.016447,6.3e-05,0.888501,8.544275,0.675094,10.309057,1.54705,153.977352374638,Muy bajo,0.9816980873318,Fraccionamiento,"POLYGON ((-110.942183 29.040004, -110.942385 29.039985, -110.942646 29.039961, -110.94331 29.039894, -110.943619 29.039863, -110.943893 29.03983, -110.944477 29.039762, -110.944554 29.039746, -110.944737 29.039654, -110.94476 29.039589, -110.944807 29.039507, -110.945109 29.039478, -110.945222 29.039494, -110.945322 29.039598, -110.945401 29.039759, -110.945308 29.03994, -110.945155 29.040077, -110.945208 29.040467, -110.945219 29.040491, -110.94523 29.040554, -110.945275 29.040844, -110.945292 29.040904, -110.945292 29.040957, -110.945079 29.040934, -110.945098 29.04116, -110.945116 29.041381, -110.944829 29.04141, -110.94286 29.041612, -110.94243 29.04166, -110.942385 29.041293, -110.942208 29.040175, -110.942199 29.040112, -110.942187 29.040026, -110.942183 29.040004))"
79099,26030_0264,79099,Las Lomas Secc Almendros,83290,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,420.193239,1.597924,5.620544,11.289032,0.0,0.0,0.07249,0.40413,11.187282,0.487646,11.694487,1.718926,154.578527741349,Muy bajo,0.9855309413103,Fraccionamiento,"POLYGON ((-110.93842 29.048896, -110.93862 29.048485, -110.938806 29.048095, -110.93897 29.047755, -110.939016 29.047772, -110.939818 29.04807, -110.93989 29.047939, -110.940047 29.047634, -110.940116 29.047503, -110.940146 29.047515, -110.940264 29.047553, -110.940994 29.047889, -110.941454 29.048331, -110.941496 29.048371, -110.941563 29.048454, -110.941585 29.048483, -110.940635 29.049092, -110.940182 29.04992, -110.940126 29.049911, -110.940039 29.049888, -110.938958 29.049429, -110.938263 29.049133, -110.93842 29.048896))"
79100,26030_0265,79100,Las Lomas Secc Castaños,83290,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,365.349884,2.190923,6.045157,11.966969,0.0,0.0,0.094787,0.528098,12.232457,0.636684,14.537326,1.516793,154.289917570623,Muy bajo,0.9836908781568,Fraccionamiento,"POLYGON ((-110.940116 29.047503, -110.940259 29.047237, -110.940453 29.046846, -110.940658 29.046423, -110.940873 29.046029, -110.940978 29.045859, -110.941034 29.045889, -110.94295 29.046692, -110.943115 29.046763, -110.942502 29.047838, -110.942111 29.048114, -110.941585 29.048483, -110.941563 29.048454, -110.941496 29.048371, -110.941454 29.048331, -110.940994 29.047889, -110.940264 29.047553, -110.940146 29.047515, -110.940116 29.047503))"
79101,26030_0266,79101,Las Lomas Secc Los Manzanos,83290,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,384.716949,2.190923,6.045156,11.966969,0.0,0.0,0.094787,0.528097,12.232457,0.636684,14.537325,1.516793,154.28991767219,Muy bajo,0.9836908788043,Fraccionamiento,"POLYGON ((-110.94287 29.049737, -110.942857 29.04971, -110.942821 29.049641, -110.942805 29.049501, -110.9428 29.049431, -110.942784 29.049355, -110.942692 29.048906, -110.942675 29.048821, -110.942733 29.04879, -110.942891 29.04877, -110.943008 29.048751, -110.943137 29.048748, -110.943387 29.048713, -110.94353 29.04869, -110.943714 29.048668, -110.943846 29.048668, -110.943948 29.048678, -110.944021 29.048699, -110.944255 29.048784, -110.944388 29.048832, -110.944514 29.048888, -110.944634 29.048933, -110.944672 29.048868, -110.944713 29.048812, -110.945015 29.048344, -110.944912 29.048238, -110.944898 29.04821, -110.944922 29.048152, -110.944961 29.04809, -110.945004 29.048045, -110.94506 29.047997, -110.945635 29.048612, -110.945696 29.048689, -110.945772 29.048784, -110.946066 29.049102, -110.946223 29.049299, -110.946208 29.049468, -110.945603 29.050435, -110.945347 29.050525, -110.944539 29.050195, -110.944293 29.050049, -110.943978 29.049688, -110.943783 29.049627, -110.943255 29.049681, -110.94287 29.049737))"
79102,26030_0267,79102,Las Lomas Seccion Bonita,83290,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,1209.486601,2.191466,6.045921,11.968133,0.0,1.1e-05,0.094722,0.528345,12.229924,0.63671,14.534422,1.516814,154.289736721429,Muy bajo,0.9836897251346,Fraccionamiento,"POLYGON ((-110.940978 29.045859, -110.94107 29.045675, -110.941265 29.045281, -110.941758 29.044415, -110.94196 29.044015, -110.942147 29.043641, -110.942477 29.043081, -110.939979 29.041979, -110.939935 29.041957, -110.939945 29.041918, -110.941219 29.041795, -110.94243 29.04166, -110.94286 29.041612, -110.944829 29.04141, -110.945116 29.041381, -110.945176 29.04199, -110.945116 29.042564, -110.944986 29.042988, -110.944842 29.043351, -110.944639 29.043734, -110.944528 29.043927, -110.944025 29.044801, -110.943884 29.045063, -110.944061 29.04507, -110.943115 29.046763, -110.94295 29.046692, -110.941034 29.045889, -110.940978 29.045859))"
79103,26030_0268,79103,Las Lomas Seccion Paraiso,83290,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,272.178589,3.221809,7.085313,13.659497,0.0,0.016458,0.0,0.888743,8.541804,0.675119,10.306223,1.547071,153.977098744977,Muy bajo,0.9816964702904,Fraccionamiento,"POLYGON ((-110.939096 29.038741, -110.939889 29.037297, -110.940297 29.036554, -110.941611 29.037284, -110.940573 29.038289, -110.940521 29.038337, -110.940128 29.038725, -110.939457 29.039388, -110.939361 29.039482, -110.939327 29.039497, -110.939246 29.039368, -110.939096 29.038741))"
79104,26030_0269,79104,Las Minitas,83285,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,3430.343829,4.161883,19.346038,21.187517,0.042076,0.397282,0.313059,1.652754,38.069563,3.201914,38.559815,4.706494,150.388976352821,Bajo,0.9588200353136,Fraccionamiento,"POLYGON ((-110.989833 29.045388, -110.990451 29.044945, -110.992214 29.043679, -110.992558 29.043432, -110.993067 29.043066, -110.993506 29.042751, -110.993927 29.042448, -110.994401 29.042105, -110.994821 29.041806, -110.995274 29.041481, -110.99614 29.040858, -110.996564 29.040553, -110.997022 29.040225, -110.997442 29.039923, -110.99882 29.038932, -110.99961 29.038365, -111.001115 29.03993, -111.001525 29.040476, -111.002175 29.04012, -111.002866 29.040083, -111.003245 29.03989, -111.004305 29.040096, -111.004521 29.039973, -111.004851 29.040559, -111.003443 29.041128, -111.001255 29.042008, -111.000281 29.042398, -110.999719 29.0426, -110.999278 29.042788, -110.99822 29.043229, -110.998402 29.043726, -110.998407 29.044217, -110.99845 29.044428, -110.998462 29.044867, -110.998475 29.045339, -110.998507 29.045856, -110.998515 29.046324, -110.998523 29.046784, -110.998519 29.047033, -110.997125 29.047094, -110.996971 29.047106, -110.996788 29.047128, -110.995357 29.047158, -110.995283 29.047157, -110.994884 29.047168, -110.993951 29.047196, -110.993805 29.047202, -110.993757 29.047205, -110.993667 29.047208, -110.993626 29.047209, -110.993648 29.048044, -110.993567 29.048139, -110.993585 29.0485, -110.992569 29.048649, -110.991806 29.048984, -110.991571 29.049048, -110.990757 29.049467, -110.990546 29.049918, -110.990602 29.050168, -110.990563 29.050345, -110.990562 29.050453, -110.990562 29.050507, -110.9906 29.05058, -110.990597 29.051029, -110.990596 29.051186, -110.9906 29.051387, -110.990632 29.052042, -110.991023 29.051991, -110.992919 29.051756, -110.994676 29.052491, -110.994773 29.053589, -110.991011 29.054095, -110.990239 29.054224, -110.989729 29.054309, -110.989834 29.054018, -110.989931 29.053653, -110.990038 29.053212, -110.990061 29.05312, -110.990263 29.052341, -110.990172 29.051299, -110.9902 29.051003, -110.990197 29.050728, -110.990176 29.05036, -110.990105 29.049747, -110.990116 29.049646, -110.990215 29.049405, -110.990306 29.049009, -110.990311 29.048948, -110.990364 29.048267, -110.990415 29.04759, -110.990468 29.04691, -110.990438 29.046842, -110.990005 29.045863, -110.989833 29.045388))"
